episode,episode_reward,episode_steps,episode_success,episode_delay,total_samples,epsilon,loss,timestamp
1064,-52.67633350802876,65,1,364.59401012095486,46601,0.1188,0.243491,2026-04-02 14:23:42
1065,-33.6589035019941,29,1,224.07776274058548,46706,0.1186,0.153522,2026-04-02 14:23:43
1066,-67.42529221778133,53,1,382.3315861972824,46770,0.1183,0.154693,2026-04-02 14:23:44
1067,-87.56426619496685,153,1,747.012346842278,46780,0.1181,0.122784,2026-04-02 14:23:44
1068,0.38563266472250257,1,1,8.276498200426596,46784,0.1179,0.189993,2026-04-02 14:23:44
1069,-49.02168185385206,68,1,460.99901625144764,46858,0.1176,0.207586,2026-04-02 14:23:45
1070,-47.4183419399441,74,1,254.1527146937935,46879,0.1174,0.504539,2026-04-02 14:23:45
1071,-6.385403107720613,12,1,89.11107099044877,46885,0.1172,0.059983,2026-04-02 14:23:45
1072,-36.67862315720957,44,1,264.04563481869235,46952,0.1169,0.335309,2026-04-02 14:23:46
1073,-13.139539280921896,17,1,125.12601314157958,47020,0.1167,0.404872,2026-04-02 14:23:46
1074,-36.871217525063905,49,1,282.2276836134771,47173,0.1165,0.436938,2026-04-02 14:23:48
1075,-18.32497930682508,40,1,192.14437889086977,47179,0.1162,0.361096,2026-04-02 14:23:48
1076,0.1989720291000651,3,1,13.998825435992753,47209,0.1160,0.299225,2026-04-02 14:23:48
1077,-1.6763161445422887,5,1,37.81164636539788,47255,0.1158,0.195993,2026-04-02 14:23:49
1078,-234.6648244102342,200,0,1313.117146115517,47275,0.1155,0.390851,2026-04-02 14:23:49
1079,-12.616927978576415,28,1,174.10358197817487,47400,0.1153,0.654358,2026-04-02 14:23:50
1080,-66.69823523628983,67,1,362.9758773847178,47421,0.1151,0.103319,2026-04-02 14:23:51
1081,-11.907463683299147,26,1,110.52862706318942,47488,0.1148,0.303189,2026-04-02 14:23:51
1082,-181.65066892479652,191,1,1202.4266935382057,47744,0.1146,0.435149,2026-04-02 14:23:54
1083,-10.277738994016739,44,1,101.28015092579776,47755,0.1144,0.219043,2026-04-02 14:23:54
1084,-49.03700322401189,70,1,386.1035990518443,47816,0.1142,0.288748,2026-04-02 14:23:55
1085,-4.49505814974801,9,1,52.59113129842747,47820,0.1139,0.257077,2026-04-02 14:23:55
1086,-2.2855708296480395,9,1,38.64178269272157,47831,0.1137,0.052700,2026-04-02 14:23:55
1087,-0.10848389404265048,1,1,18.632010290382613,47845,0.1135,0.297964,2026-04-02 14:23:55
1088,-90.92763488069379,119,1,574.1877171171863,47896,0.1132,0.378443,2026-04-02 14:23:55
1089,-11.58281254706237,15,1,110.53711089834496,47938,0.1130,0.585349,2026-04-02 14:23:56
1090,-13.657028681384869,11,1,108.61295184655285,47938,0.1128,0.585349,2026-04-02 14:23:56
1091,-6.408281475248572,15,1,72.21069416295714,48020,0.1126,0.270905,2026-04-02 14:23:57
1092,-38.769907585077505,73,1,286.8867058603359,48072,0.1123,0.718355,2026-04-02 14:23:57
1093,-12.708670980404351,32,1,149.24964521563737,48076,0.1121,0.129252,2026-04-02 14:23:57
1094,-147.56348189834833,148,1,719.0697969827138,48195,0.1119,0.124730,2026-04-02 14:23:59
1095,-216.59197182938038,189,1,915.6811890109951,48198,0.1117,0.127045,2026-04-02 14:23:59
1096,-22.617928632963654,15,1,143.23232767715214,48200,0.1114,0.590199,2026-04-02 14:23:59
1097,0.4006248128175629,1,1,6.850729240586526,48214,0.1112,0.159859,2026-04-02 14:23:59
1098,-16.393745290828253,26,1,163.6051998885876,48228,0.1110,0.151128,2026-04-02 14:23:59
1099,-3.2469831780936276,6,1,46.76004798922072,48246,0.1108,0.290185,2026-04-02 14:23:59
1100,-4.052114023976435,10,1,45.2704087669432,48313,0.1106,0.175235,2026-04-02 14:24:00
1101,-12.441503095395108,18,1,103.59285604044715,48345,0.1103,0.049841,2026-04-02 14:24:00
1102,-15.479115152904978,29,1,152.45033534054892,48482,0.1101,0.355462,2026-04-02 14:24:02
1103,-59.69109570031198,56,1,327.54517732397517,48516,0.1099,0.200182,2026-04-02 14:24:02
1104,-74.21492787723953,80,1,413.28764628438955,48570,0.1097,0.107964,2026-04-02 14:24:03
1105,-7.510417631588951,6,1,70.22160751585764,48570,0.1095,0.107964,2026-04-02 14:24:03
1106,-24.36356552359777,29,1,179.0216979286878,48579,0.1092,0.453226,2026-04-02 14:24:03
1107,-8.795187263469106,13,1,104.48886089425838,48589,0.1090,0.111933,2026-04-02 14:24:03
1108,0.5553547578019971,6,1,12.467814417664822,48621,0.1088,0.240909,2026-04-02 14:24:03
1109,-19.756006828386557,18,1,175.1838422011491,48740,0.1086,0.022626,2026-04-02 14:24:04
1110,-93.4663674982321,69,1,438.1965545177905,48761,0.1084,0.207645,2026-04-02 14:24:05
1111,-27.929544809271434,37,1,269.55107126457574,48878,0.1082,0.062574,2026-04-02 14:24:06
1112,-112.94417683364514,122,1,783.0000654874858,48900,0.1079,0.188849,2026-04-02 14:24:06
1113,-18.664864521740387,22,1,152.5668088781714,48920,0.1077,0.215274,2026-04-02 14:24:06
1114,0.36624065495211927,2,1,11.19518093745677,48922,0.1075,0.353139,2026-04-02 14:24:06
1115,-228.2824245260234,200,0,1416.9497233804643,49001,0.1073,0.160956,2026-04-02 14:24:07
1116,-21.298704729270035,33,1,211.06691880682948,49145,0.1071,0.472027,2026-04-02 14:24:09
1117,-101.27178778572203,71,1,505.4425047533118,49187,0.1069,0.410842,2026-04-02 14:24:09
1118,-49.20291282889622,55,1,402.06519448067854,49201,0.1066,0.161467,2026-04-02 14:24:09
1119,-4.6176516563254415,4,1,65.69588623624894,49225,0.1064,0.390618,2026-04-02 14:24:10
1120,-170.14442197380976,150,1,862.3614820740404,49502,0.1062,0.728209,2026-04-02 14:24:12
1121,-139.1468392434296,118,1,761.1332863857583,49505,0.1060,0.159342,2026-04-02 14:24:12
1122,-29.13099060964425,63,1,294.69636110052204,49507,0.1058,0.213950,2026-04-02 14:24:12
1123,-21.97202578597161,48,1,195.4292056975525,49529,0.1056,0.237554,2026-04-02 14:24:13
1124,-15.952001303270329,42,1,140.1974634315252,49539,0.1054,0.109984,2026-04-02 14:24:13
1125,-54.549781685001925,89,1,286.6853813937839,49629,0.1052,0.196494,2026-04-02 14:24:14
1126,-36.498912730227396,25,1,246.49900123796394,49734,0.1050,0.074338,2026-04-02 14:24:15
1127,-27.32227297107337,29,1,229.21435454541557,49736,0.1047,0.638019,2026-04-02 14:24:15
1128,-105.72630266823695,105,1,677.3375487550209,49755,0.1045,0.136872,2026-04-02 14:24:15
1129,-6.223802070653579,12,1,80.45699483272935,49857,0.1043,0.664769,2026-04-02 14:24:16
1130,-0.8664437310790191,9,1,29.532853284937634,49935,0.1041,0.115378,2026-04-02 14:24:17
1131,-18.397650898008507,60,1,220.88571504317707,50020,0.1039,0.380960,2026-04-02 14:24:18
1132,-55.44052655285809,50,1,299.2710934604147,50031,0.1037,0.224763,2026-04-02 14:24:18
1133,-6.547248564086737,17,1,83.67754509047874,50075,0.1035,0.150856,2026-04-02 14:24:19
1134,-101.9009170602514,114,1,691.2408480225334,50131,0.1033,0.365378,2026-04-02 14:24:19
1135,-4.044198796643626,6,1,53.63427964065096,50186,0.1031,0.217677,2026-04-02 14:24:20
1136,-19.366369013867896,24,1,235.75124818213854,50214,0.1029,0.219749,2026-04-02 14:24:20
1137,0.24298117983560089,5,1,9.514834804088864,50231,0.1027,0.255173,2026-04-02 14:24:20
1138,-28.055539846467806,29,1,248.14797488516118,50265,0.1025,0.416237,2026-04-02 14:24:21
1139,-65.42781005094189,69,1,299.5087751015795,50281,0.1023,0.115730,2026-04-02 14:24:21
1140,-6.672129189250281,7,1,67.52147525939621,50344,0.1021,0.280829,2026-04-02 14:24:21
1141,-17.525576911564833,32,1,129.30093362417142,50472,0.1018,0.322724,2026-04-02 14:24:23
1142,-165.81411307560168,126,1,912.8553263267992,50739,0.1016,0.232673,2026-04-02 14:24:25
1143,-30.163746680623934,42,1,168.07688274350062,50813,0.1014,0.041234,2026-04-02 14:24:26
1144,-3.167700131335317,12,1,46.08894410651958,50840,0.1012,0.107917,2026-04-02 14:24:27
1145,-58.9632191296944,62,1,377.11712428442564,50842,0.1010,0.093643,2026-04-02 14:24:27
1146,-8.206757244222986,12,1,94.56362229838308,50914,0.1008,0.418734,2026-04-02 14:24:27
1147,-75.23090053420027,106,1,496.47041325556415,50917,0.1006,0.482311,2026-04-02 14:24:27
1148,-4.8819760911884895,11,1,50.343411198599526,50935,0.1004,0.367082,2026-04-02 14:24:28
1149,-99.12202367266464,90,1,530.0499845790366,50948,0.1002,0.515343,2026-04-02 14:24:28
1150,-235.37845568994115,186,1,1094.2658815288569,50976,0.1000,0.150056,2026-04-02 14:24:28
1151,-0.059993184984499986,5,1,18.669978468746038,51022,0.0998,0.265317,2026-04-02 14:24:28
1152,-235.03096292287483,200,0,1190.8437580678242,51082,0.0996,0.067393,2026-04-02 14:24:29
1153,-12.404483543356186,12,1,104.87993492494064,51124,0.0994,0.696237,2026-04-02 14:24:30
1154,-31.842682641932182,22,1,156.26644235833,51126,0.0992,0.321365,2026-04-02 14:24:30
1155,-39.33691118336313,40,1,238.55041274895177,51159,0.0990,0.234152,2026-04-02 14:24:30
1156,-19.097822175047238,23,1,206.25745265350974,51269,0.0988,0.103932,2026-04-02 14:24:31
1157,-13.556772935974092,18,1,135.04603103001466,51272,0.0986,0.323054,2026-04-02 14:24:31
1158,-34.42148343771768,51,1,326.157016406503,51321,0.0984,0.067368,2026-04-02 14:24:32
1159,-11.544043301369907,23,1,129.58390483111972,51347,0.0982,0.548852,2026-04-02 14:24:32
1160,-2.810833279178583,4,1,42.18198678171799,51359,0.0980,0.246435,2026-04-02 14:24:32
1161,-32.54518919852123,39,1,189.76607958219577,51440,0.0978,0.204925,2026-04-02 14:24:33
1162,-11.20512904491928,23,1,100.87845050698635,51459,0.0977,0.123985,2026-04-02 14:24:33
1163,-8.952674372746795,23,1,76.65416300461641,51535,0.0975,0.300077,2026-04-02 14:24:34
1164,-28.804089628360494,55,1,297.033218647419,51708,0.0973,0.151043,2026-04-02 14:24:36
1165,-27.708057170362977,45,1,277.3551816963679,51721,0.0971,0.252667,2026-04-02 14:24:36
1166,-166.97320831958828,113,1,818.9713364753975,51806,0.0969,0.208133,2026-04-02 14:24:37
1167,-250.7937675418706,200,0,1244.1673355875039,51849,0.0967,0.493443,2026-04-02 14:24:37
1168,-36.58679211935241,21,1,177.3572367893237,51879,0.0965,0.161876,2026-04-02 14:24:37
1169,-86.83662241677979,57,1,413.313517709281,51897,0.0963,0.326645,2026-04-02 14:24:38
1170,-3.4187543862524916,3,1,55.650366839376886,51908,0.0961,0.191873,2026-04-02 14:24:38
1171,-2.866552184751078,10,1,46.37296529913496,51933,0.0959,0.252347,2026-04-02 14:24:38
1172,-150.5930318404761,133,1,810.8830876564766,51983,0.0957,0.273310,2026-04-02 14:24:39
1173,-15.28778782651437,12,1,108.2402284004685,51997,0.0955,0.133407,2026-04-02 14:24:39
1174,-47.83107247437483,73,1,295.077308602727,52041,0.0953,0.185860,2026-04-02 14:24:39
1175,-9.959030349554924,14,1,88.78740557299226,52160,0.0951,0.401256,2026-04-02 14:24:40
1176,-1.427184714412704,9,1,32.2695773600048,52239,0.0950,0.350332,2026-04-02 14:24:41
1177,-23.14376429226435,31,1,207.97672731155063,52249,0.0948,0.130109,2026-04-02 14:24:41
1178,-64.69189319755826,76,1,494.62408321835215,52324,0.0946,0.087172,2026-04-02 14:24:42
1179,-11.641910598430227,23,1,90.3905553360927,52438,0.0944,0.238147,2026-04-02 14:24:43
1180,-38.59393814129185,57,1,385.9924031392217,52439,0.0942,0.153393,2026-04-02 14:24:43
1181,-35.78215992279638,65,1,341.22124345240644,52451,0.0940,0.319639,2026-04-02 14:24:44
1182,-15.464180406915391,14,1,165.57695933846185,52556,0.0938,0.138965,2026-04-02 14:24:45
1183,-99.33611567939757,103,1,592.230924950686,52621,0.0936,0.431590,2026-04-02 14:24:45
1184,-8.617595167740262,28,1,102.01791883490914,52680,0.0934,0.190331,2026-04-02 14:24:46
1185,-109.87465683362085,146,1,658.6383198773535,52691,0.0933,0.330382,2026-04-02 14:24:46
1186,-54.3134151640497,63,1,433.1600220590609,52741,0.0931,0.220281,2026-04-02 14:24:47
1187,-2.185908770104816,10,1,39.58911537230214,52776,0.0929,0.483394,2026-04-02 14:24:47
1188,-19.606725061146864,33,1,190.3670540735481,52821,0.0927,0.114334,2026-04-02 14:24:47
1189,-9.685742746104712,18,1,118.16901524551336,52827,0.0925,0.236734,2026-04-02 14:24:48
1190,-2.881923298698117,13,1,36.394130020473,52938,0.0923,0.102168,2026-04-02 14:24:49
1191,-38.772154243801054,45,1,263.14270437537624,52981,0.0921,0.049350,2026-04-02 14:24:49
1192,-1.7783004734027557,5,1,32.92290635192819,52983,0.0920,0.025065,2026-04-02 14:24:49
1193,-0.6053534241632418,3,1,20.019033607875404,53011,0.0918,0.089178,2026-04-02 14:24:49
1194,-28.563654146591215,42,1,204.4906468340108,53078,0.0916,0.175955,2026-04-02 14:24:50
1195,-10.801512693735777,15,1,108.55828530126392,53137,0.0914,0.073235,2026-04-02 14:24:51
1196,-58.956599587399204,89,1,414.504279049354,53142,0.0912,0.607367,2026-04-02 14:24:51
1197,-4.752963921025224,3,1,65.78621189850715,53166,0.0910,0.191469,2026-04-02 14:24:51
1198,-14.945205407419122,9,1,105.71236556104473,53221,0.0909,0.184853,2026-04-02 14:24:52
1199,-35.4112884584261,64,1,345.39495806769423,53285,0.0907,0.073385,2026-04-02 14:24:52
1200,-113.97791751772137,122,1,950.087746102679,53286,0.0905,0.026394,2026-04-02 14:24:52
1201,-19.679875416819666,49,1,168.13041259118128,53375,0.0903,0.103309,2026-04-02 14:24:53
1202,-0.2501522239192835,1,1,19.334427453848654,53389,0.0901,0.210053,2026-04-02 14:24:53
1203,-16.589701645144586,14,1,109.78391955964393,53400,0.0900,0.190938,2026-04-02 14:24:54
1204,-57.16007868599559,74,1,359.85629887582485,53405,0.0898,0.783273,2026-04-02 14:24:54
1205,-8.208983015780463,6,1,75.79468762006397,53442,0.0896,0.276941,2026-04-02 14:24:54
1206,-16.313904001290076,21,1,133.6714350358204,53455,0.0894,0.148383,2026-04-02 14:24:54
1207,-218.55084988141775,200,0,1010.9749863215602,53479,0.0892,0.403117,2026-04-02 14:24:54
1208,-56.726385855274586,53,1,297.6859976777721,53497,0.0891,0.306285,2026-04-02 14:24:55
1209,-5.92589489305177,8,1,63.57271195456251,53510,0.0889,0.398066,2026-04-02 14:24:55
1210,-8.07978200476868,7,1,74.0137585864014,53540,0.0887,0.160204,2026-04-02 14:24:55
1211,-0.4313585542801228,3,1,19.181512838430702,53570,0.0885,0.096141,2026-04-02 14:24:55
1212,-13.813573070697077,26,1,160.17188640131423,53607,0.0884,0.313454,2026-04-02 14:24:56
1213,-14.385454648060508,19,1,149.42017441267043,53609,0.0882,0.044333,2026-04-02 14:24:56
1214,-61.61904236224435,66,1,372.95046158345167,53688,0.0880,0.200990,2026-04-02 14:24:57
1215,-53.644170339431,46,1,390.4842621900867,53880,0.0878,0.123875,2026-04-02 14:24:59
1216,-13.559122250569732,35,1,150.24650773413072,53974,0.0876,0.566165,2026-04-02 14:25:00
1217,-18.23010033620411,14,1,147.2498721002538,54093,0.0875,0.378612,2026-04-02 14:25:01
1218,-52.08867493520669,71,1,508.3437637350745,54138,0.0873,0.055452,2026-04-02 14:25:01
1219,-62.75640531760809,97,1,557.9686913449833,54173,0.0871,0.244525,2026-04-02 14:25:02
1220,-56.69313122103832,89,1,547.5674429899465,54321,0.0869,0.223894,2026-04-02 14:25:03
1221,-38.690681665007766,56,1,332.799219636985,54331,0.0868,0.136173,2026-04-02 14:25:03
1222,-6.729565360555077,6,1,62.11033897479355,54386,0.0866,0.354296,2026-04-02 14:25:04
1223,-7.290371689503993,14,1,99.01996825294148,54437,0.0864,0.320767,2026-04-02 14:25:05
1224,-129.72695743359245,109,1,682.8304072983113,54474,0.0863,0.105198,2026-04-02 14:25:05
1225,-23.79542709064014,47,1,241.00587660838585,54516,0.0861,0.134975,2026-04-02 14:25:05
1226,-39.76150678243526,76,1,312.96818204620104,54700,0.0859,0.177521,2026-04-02 14:25:07
1227,-184.6695522233849,200,0,1110.6742036303147,54802,0.0857,0.317395,2026-04-02 14:25:08
1228,-46.28898213905103,86,1,359.927103796809,54859,0.0856,0.168058,2026-04-02 14:25:09
1229,-167.29832820862134,175,1,859.0794912927024,54884,0.0854,0.253031,2026-04-02 14:25:09
1230,-55.57403735640352,54,1,494.6449947870581,54908,0.0852,0.427145,2026-04-02 14:25:09
1231,-78.28279184762266,65,1,457.79686838075634,54956,0.0851,0.315934,2026-04-02 14:25:10
1232,-45.535555953947046,37,1,293.578906464331,54999,0.0849,0.108951,2026-04-02 14:25:10
1233,-11.263873503346561,14,1,91.15605186723212,55002,0.0847,0.253123,2026-04-02 14:25:10
1234,-7.345367710072351,17,1,90.21323717712195,55047,0.0845,0.279024,2026-04-02 14:25:11
1235,-14.220467907215518,22,1,107.60961011678576,55229,0.0844,0.468741,2026-04-02 14:25:13
1236,-42.82438092231946,41,1,317.3528543866543,55331,0.0842,0.391101,2026-04-02 14:25:14
1237,-69.77422829599118,60,1,432.00550826064233,55337,0.0840,0.185474,2026-04-02 14:25:14
1238,-38.262409734711866,44,1,185.36708683586588,55357,0.0839,0.456914,2026-04-02 14:25:14
1239,-97.1176527338744,76,1,535.568597238899,55405,0.0837,0.317872,2026-04-02 14:25:15
1240,-35.73110196668797,29,1,193.7301774710832,55464,0.0835,0.340153,2026-04-02 14:25:15
1241,-0.5197708461191688,5,1,15.730639072231975,55511,0.0834,0.403307,2026-04-02 14:25:16
1242,-83.94929230062345,129,1,579.636791137294,55540,0.0832,0.374889,2026-04-02 14:25:16
1243,-21.60126068956265,25,1,178.63405701429434,55746,0.0830,0.077670,2026-04-02 14:25:18
1244,-51.245892473645924,55,1,359.8029030932112,55778,0.0829,0.191713,2026-04-02 14:25:18
1245,-50.037149049368864,47,1,280.3818851954918,55782,0.0827,0.376309,2026-04-02 14:25:19
1246,-3.217306325630095,8,1,37.10208862193651,55853,0.0825,0.038031,2026-04-02 14:25:19
1247,-69.54511318792834,79,1,400.8761946784833,55960,0.0824,0.564351,2026-04-02 14:25:20
1248,-273.9099557535092,200,0,1325.5628167768216,55969,0.0822,0.125408,2026-04-02 14:25:20
1249,-33.725647314609375,28,1,229.4621851123172,55971,0.0820,0.080251,2026-04-02 14:25:21
1250,-34.35670189252979,63,1,304.9105387616769,56014,0.0819,0.300979,2026-04-02 14:25:21
1251,-28.76675322592319,29,1,228.9188551533908,56089,0.0817,0.168751,2026-04-02 14:25:22
1252,-9.747612322426676,23,1,111.47340702142645,56203,0.0816,0.719239,2026-04-02 14:25:23
1253,-62.7852004397293,68,1,310.8462966168422,56320,0.0814,0.371896,2026-04-02 14:25:24
1254,-37.2953280091388,70,1,298.8341884190789,56521,0.0812,0.150795,2026-04-02 14:25:26
1255,-253.87762717364174,200,0,1317.4709888328712,56539,0.0811,0.172169,2026-04-02 14:25:26
1256,-75.49322680633448,73,1,529.4998209853013,56554,0.0809,0.074252,2026-04-02 14:25:27
1257,-8.68678004050939,7,1,71.28428074363632,56600,0.0807,0.136228,2026-04-02 14:25:27
1258,-5.2420687783908475,6,1,59.08713290613106,56608,0.0806,0.076633,2026-04-02 14:25:27
1259,-25.65705423893139,32,1,229.72098520122154,56780,0.0804,0.127263,2026-04-02 14:25:29
1260,-65.14044336519814,79,1,330.2550832749583,56834,0.0803,0.208096,2026-04-02 14:25:30
1261,-226.15654060205375,200,0,1147.279634535877,56947,0.0801,0.376380,2026-04-02 14:25:31
1262,-136.46775284994342,125,1,785.7783404653118,57086,0.0799,0.766804,2026-04-02 14:25:32
1263,-87.9763315065759,97,1,566.5190164635436,57095,0.0798,0.289881,2026-04-02 14:25:32
1264,-29.759491836368205,42,1,219.33165428104473,57119,0.0796,0.820706,2026-04-02 14:25:33
1265,-82.61247332123114,66,1,440.19726488904433,57137,0.0795,0.328770,2026-04-02 14:25:33
1266,-1.8036745767801483,4,1,35.52379486299655,57157,0.0793,0.304152,2026-04-02 14:25:33
1267,-13.785617690125418,11,1,126.56580061492177,57231,0.0791,0.106236,2026-04-02 14:25:34
1268,-31.099474318360894,38,1,234.93425369104187,57252,0.0790,0.136384,2026-04-02 14:25:34
1269,-1.917234323954144,5,1,33.300962379198964,57277,0.0788,0.302390,2026-04-02 14:25:34
1270,-10.04979830870785,6,1,95.16543696439817,57332,0.0787,0.207550,2026-04-02 14:25:35
1271,-95.03258720875667,93,1,552.5365808859715,57338,0.0785,0.163376,2026-04-02 14:25:35
1272,-0.9968891245055088,2,1,27.206744270689622,57360,0.0784,0.520883,2026-04-02 14:25:35
1273,-219.2858657741115,200,0,910.92090463346,57554,0.0782,0.045142,2026-04-02 14:25:37
1274,-9.170748231650538,14,1,102.35374719148501,57672,0.0780,0.267844,2026-04-02 14:25:39
1275,-2.5906569249032727,3,1,38.34498899945477,57702,0.0779,0.305129,2026-04-02 14:25:39
1276,-69.62507504576888,50,1,375.1715372355868,57735,0.0777,0.141085,2026-04-02 14:25:39
1277,-88.96763327278309,85,1,553.3790941994876,57759,0.0776,0.235710,2026-04-02 14:25:40
1278,-149.3878982198098,134,1,800.8355227902092,57896,0.0774,0.228238,2026-04-02 14:25:41
1279,-155.07332226772323,114,1,826.9963161717992,57999,0.0773,0.379255,2026-04-02 14:25:42
1280,-0.19364908150740912,1,1,18.401618714419275,58014,0.0771,0.100445,2026-04-02 14:25:42
1281,-61.41929016047575,51,1,312.54625126760124,58170,0.0770,0.666138,2026-04-02 14:25:44
1282,-15.535646785057121,19,1,97.32091132103177,58171,0.0768,0.300946,2026-04-02 14:25:44
1283,-105.44489739472624,129,1,683.4594964406497,58180,0.0766,0.244505,2026-04-02 14:25:44
1284,-15.542865139323405,14,1,135.33093589219652,58286,0.0765,0.327516,2026-04-02 14:25:45
1285,-36.421368177687775,31,1,223.70131227667576,58540,0.0763,0.166165,2026-04-02 14:25:48
1286,-159.51293963383893,162,1,1046.4663371066372,58541,0.0762,0.041239,2026-04-02 14:25:48
1287,-151.78191914248063,153,1,784.2385282822609,58579,0.0760,0.452938,2026-04-02 14:25:48
1288,-101.27893917706216,108,1,591.7501769960993,58597,0.0759,0.172696,2026-04-02 14:25:48
1289,-56.92254389624934,57,1,401.06852201155476,58627,0.0757,0.050977,2026-04-02 14:25:49
1290,-11.494370462141356,16,1,76.24857246656669,58731,0.0756,0.325775,2026-04-02 14:25:50
1291,-85.19825156762198,84,1,533.7528041994876,58852,0.0754,0.317205,2026-04-02 14:25:51
1292,-144.63995938560626,137,1,971.3512345239394,58987,0.0753,0.215914,2026-04-02 14:25:52
1293,-32.359482303068035,32,1,175.31031213381644,58991,0.0751,0.382256,2026-04-02 14:25:52
1294,-0.5259965334208767,1,1,18.80148887174743,59000,0.0750,0.291248,2026-04-02 14:25:52
1295,-19.980869052569407,16,1,159.53030991039427,59134,0.0748,0.442919,2026-04-02 14:25:54
1296,-216.07720968668912,200,0,1078.4970999889706,59290,0.0747,0.384898,2026-04-02 14:25:55
1297,-91.59575748456336,105,1,588.0392609197049,59381,0.0745,0.210670,2026-04-02 14:25:56
1298,-55.972132622322064,49,1,331.14538856338845,59387,0.0744,0.247477,2026-04-02 14:25:56
1299,-5.117288125715842,14,1,51.6943809460166,59506,0.0742,0.113473,2026-04-02 14:25:58
1300,-209.55972909630447,165,1,993.5126636371594,59852,0.0741,0.363694,2026-04-02 14:26:01
1301,-149.93138044013335,94,1,685.4559538477267,59887,0.0739,0.362442,2026-04-02 14:26:02
1302,-54.61539095847583,66,1,414.9349596386425,59912,0.0738,0.164426,2026-04-02 14:26:02
1303,-11.425308714739986,15,1,110.50216308314957,60039,0.0736,0.420120,2026-04-02 14:26:03
1304,-212.81414731347698,200,0,1180.1064431328343,60170,0.0735,0.380558,2026-04-02 14:26:04
1305,-219.22484063960684,199,1,1333.7748178117663,60211,0.0733,0.030306,2026-04-02 14:26:05
1306,-1.0705662884037113,1,1,28.54336204669076,60226,0.0732,0.105751,2026-04-02 14:26:05
1307,-48.77514143338726,49,1,318.2434074545524,60280,0.0730,0.329589,2026-04-02 14:26:06
1308,-3.3518531912076446,6,1,52.30299458726837,60280,0.0729,0.329589,2026-04-02 14:26:06
1309,-175.17808608264372,127,1,933.001260585134,60300,0.0728,0.518497,2026-04-02 14:26:06
1310,-1.0685221625189474,2,1,28.230689620270212,60301,0.0726,0.046041,2026-04-02 14:26:06
1311,-91.79678466845587,69,1,530.9475652782521,60402,0.0725,0.242239,2026-04-02 14:26:07
1312,-247.3109339447231,200,0,1299.8680627991337,60439,0.0723,0.388624,2026-04-02 14:26:07
1313,-15.08105048110365,17,1,150.71905535509887,60440,0.0722,0.308914,2026-04-02 14:26:07
1314,-44.81144905202633,54,1,438.8659950596023,60467,0.0720,0.297153,2026-04-02 14:26:08
1315,-9.086005853251546,28,1,87.60259887763951,60504,0.0719,0.192374,2026-04-02 14:26:08
1316,-3.8328792317150855,6,1,67.11805644466254,60559,0.0717,0.120103,2026-04-02 14:26:09
1317,-1.7068806232717293,3,1,36.36238495972141,60589,0.0716,0.129308,2026-04-02 14:26:09
1318,-14.038507059281557,24,1,90.03815629766832,60595,0.0715,0.619085,2026-04-02 14:26:09
1319,-30.317608237620817,31,1,199.76804908521646,60687,0.0713,0.661878,2026-04-02 14:26:10
1320,-9.953484222005553,9,1,99.01536697670072,60766,0.0712,0.114542,2026-04-02 14:26:11
1321,-3.7620212374149755,3,1,45.86460931446606,60796,0.0710,0.775416,2026-04-02 14:26:11
1322,-9.914864781593813,29,1,63.54836352311331,60824,0.0709,0.425498,2026-04-02 14:26:12
1323,-99.33590992306351,113,1,494.8975066064044,61065,0.0707,0.062308,2026-04-02 14:26:14
1324,-276.0285714085066,200,0,1379.6543775662017,61091,0.0706,0.786412,2026-04-02 14:26:14
1325,-18.80243537948549,17,1,134.48981947299433,61233,0.0705,0.277074,2026-04-02 14:26:16
1326,-47.58339559937716,58,1,277.84105227623957,61292,0.0703,0.280701,2026-04-02 14:26:16
1327,-84.99283267353896,106,1,518.3258272921888,61312,0.0702,0.205268,2026-04-02 14:26:17
1328,-5.712735618766377,13,1,52.48413578609958,61343,0.0700,0.311139,2026-04-02 14:26:17
1329,-21.544431992371944,26,1,138.40480664576333,61505,0.0699,0.311801,2026-04-02 14:26:19
1330,-39.068260239992696,56,1,333.18136550046677,61514,0.0698,0.271069,2026-04-02 14:26:19
1331,-0.26022348511855775,2,1,16.61572625187438,61537,0.0696,0.248721,2026-04-02 14:26:19
1332,-1.4580564834296665,3,1,30.19010771063833,61568,0.0695,0.206434,2026-04-02 14:26:19
1333,-151.7239482848017,126,1,866.3701638432003,61596,0.0693,0.432712,2026-04-02 14:26:20
1334,-36.63835130802501,45,1,214.72445850181,61672,0.0692,0.493221,2026-04-02 14:26:20
1335,-14.360337449471128,11,1,102.60541206090791,61689,0.0691,0.348638,2026-04-02 14:26:21
1336,-9.421917757487282,15,1,91.04158743274223,61798,0.0689,0.393034,2026-04-02 14:26:22
1337,-211.37363211334437,200,0,1050.8108520423104,61883,0.0688,0.719019,2026-04-02 14:26:23
1338,-35.407599944152096,26,1,218.27389460080184,61901,0.0687,0.261209,2026-04-02 14:26:23
1339,-21.844887128153278,22,1,181.02469701893432,61980,0.0685,0.225695,2026-04-02 14:26:24
1340,-236.3983131380694,200,0,1257.8081320466829,62021,0.0684,0.197423,2026-04-02 14:26:24
1341,-2.8557171397170222,6,1,45.657620849251316,62034,0.0682,0.257629,2026-04-02 14:26:24
